record_id,event_time_utc,asset_class,program_value_band,schedule_criticality,robot_type,task_type,shift,terrain,weather,autonomy_level,battery_pct,signal_strength_pct,payload_kg,task_duration_min,cycle_time_sec,energy_used_kwh,operator_interventions,near_miss_count,planned_maintenance_flag,unplanned_downtime_min,qa_tolerance_mm,qa_deviation_mm,qa_pass_flag,value_at_risk_musd,delay_risk_pct,estimated_rework_cost_usd,productivity_score,task_success_label
CRI-000120,2025-01-02T00:00:00Z,airport_terminal,high,high,material_transport_rover,material_transport,day,flat,cloudy,3,75,89,289,268,100.96,61.97,4,0,0,5,5.89,5.32,1,3.61,20.29,0.0,81.46,1
CRI-000121,2025-01-02T00:09:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,day,mixed,clear,3,76,88,3051,281,131.79,98.21,2,0,0,0,4.33,4.88,0,1.77,14.03,18045.68,85.97,0
CRI-000122,2025-01-02T00:18:00Z,long_span_bridge,very_high,critical,autonomous_excavator,bulk_excavation,night,mixed,clear,3,29,84,1770,127,358.48,70.46,3,0,0,0,4.75,4.98,0,3.68,32.94,18783.24,67.06,0
CRI-000123,2025-01-02T00:27:00Z,data_center,high,critical,bricklaying_robot,masonry,day,confined,windy,3,91,78,427,68,11.75,6.69,4,0,0,0,3.23,1.91,1,6.06,31.91,0.0,68.09,0
CRI-000124,2025-01-02T00:36:00Z,semiconductor_fab,very_high,critical,rebar_tying_robot,rebar_tying,day,flat,cloudy,3,75,72,38,226,19.41,8.9,0,0,0,0,2.87,2.32,1,3.02,9.93,0.0,90.07,1
CRI-000125,2025-01-02T00:45:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,night,flat,heavy_rain,5,45,85,445,300,118.8,65.05,2,0,1,34,4.46,3.53,1,1.78,35.94,0.0,75.96,1
CRI-000126,2025-01-02T00:54:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,night,flat,cloudy,5,34,98,85,67,23.02,2.54,2,0,0,0,3.12,3.69,0,3.49,11.81,19237.43,88.19,0
CRI-000127,2025-01-02T01:03:00Z,airport_terminal,high,high,material_transport_rover,material_transport,day,flat,clear,3,74,70,743,236,268.21,39.31,4,0,1,8,3.69,2.26,1,3.33,25.21,0.0,77.59,1
CRI-000128,2025-01-02T01:12:00Z,metro_tunnel,very_high,high,rebar_tying_robot,rebar_tying,day,mixed,clear,3,62,93,120,335,23.85,23.26,3,0,0,14,4.52,2.8,1,4.88,17.03,0.0,87.87,1
CRI-000129,2025-01-02T01:21:00Z,data_center,high,critical,bricklaying_robot,masonry,day,mixed,clear,3,21,97,185,285,28.24,14.16,4,0,0,0,3.18,3.19,0,3.06,26.63,17185.65,73.37,0
CRI-000130,2025-01-02T01:30:00Z,airport_terminal,high,high,autonomous_excavator,bulk_excavation,night,flat,cold,5,90,83,3924,261,405.2,165.43,1,0,1,23,3.05,1.82,1,1.55,21.75,0.0,86.3,1
CRI-000131,2025-01-02T01:39:00Z,airport_terminal,high,high,inspection_drone,progress_scan,day,mixed,cloudy,4,37,78,7,99,82.05,1.85,3,0,1,10,4.9,5.56,0,5.25,17.53,77159.36,85.97,0
CRI-000132,2025-01-02T01:48:00Z,data_center,high,critical,autonomous_excavator,precision_grading,day,flat,clear,4,40,73,846,103,256.33,46.37,3,0,0,3,3.55,4.0,0,6.37,12.79,82772.02,88.26,0
CRI-000133,2025-01-02T01:57:00Z,data_center,high,critical,autonomous_excavator,precision_grading,day,flat,light_rain,4,91,90,2275,48,257.37,26.19,4,0,0,6,3.1,2.26,1,6.2,27.94,0.0,74.16,1
CRI-000134,2025-01-02T02:06:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,day,confined,clear,3,22,87,3485,234,167.97,95.37,3,0,0,0,4.75,3.68,1,2.28,27.74,0.0,72.26,1
CRI-000135,2025-01-02T02:15:00Z,data_center,high,critical,inspection_drone,qa_inspection,day,mixed,cold,3,57,80,12,122,51.45,3.96,4,0,0,6,4.22,3.04,1,7.99,24.22,0.0,77.88,1
CRI-000136,2025-01-02T02:24:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,day,flat,clear,3,19,100,111,177,8.7,9.27,1,0,0,13,2.48,2.22,1,4.91,26.91,0.0,77.64,1
CRI-000137,2025-01-02T02:33:00Z,long_span_bridge,very_high,critical,inspection_drone,progress_scan,day,confined,light_rain,2,30,86,3,323,85.98,6.53,4,0,0,12,7.82,5.6,1,9.31,36.19,0.0,68.01,0
CRI-000138,2025-01-02T02:42:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,sloped,clear,4,37,73,288,81,25.76,9.47,3,0,0,9,1.42,1.09,1,4.42,20.58,0.0,82.57,1
CRI-000139,2025-01-02T02:51:00Z,airport_terminal,high,high,autonomous_excavator,bulk_excavation,day,flat,heavy_rain,3,63,82,1865,109,105.1,51.8,0,0,0,2,4.36,4.68,0,5.86,27.34,12771.01,73.36,0
CRI-000140,2025-01-02T03:00:00Z,metro_tunnel,very_high,high,rebar_tying_robot,rebar_tying,day,mixed,clear,5,28,88,34,31,31.93,1.09,0,0,0,0,7.88,8.8,0,8.07,15.4,130203.07,84.6,0
CRI-000141,2025-01-02T03:09:00Z,data_center,high,critical,inspection_drone,progress_scan,day,flat,heavy_rain,4,40,81,9,248,125.43,1.54,3,0,0,7,3.86,2.79,1,5.08,33.5,0.0,68.95,0
CRI-000142,2025-01-02T03:18:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,night,sloped,windy,5,63,85,159,277,14.36,10.8,1,1,0,0,2.08,2.01,1,3.33,27.52,0.0,82.48,0
CRI-000143,2025-01-02T03:27:00Z,semiconductor_fab,very_high,critical,inspection_drone,qa_inspection,day,mixed,cold,3,25,94,13,201,131.9,7.98,3,0,0,2,1.35,0.97,1,6.23,27.18,0.0,73.52,1
CRI-000144,2025-01-02T03:36:00Z,semiconductor_fab,very_high,critical,inspection_drone,qa_inspection,day,confined,cloudy,5,81,87,3,48,44.08,0.61,2,0,0,10,2.05,1.13,1,4.17,16.15,0.0,87.35,1
CRI-000145,2025-01-02T03:45:00Z,metro_tunnel,very_high,high,bricklaying_robot,masonry,day,confined,clear,4,85,97,440,359,20.85,15.11,2,0,0,5,5.81,3.75,1,7.94,12.4,0.0,89.35,1
CRI-000146,2025-01-02T03:54:00Z,data_center,high,critical,inspection_drone,progress_scan,day,flat,clear,3,55,74,23,313,63.95,12.46,2,0,0,3,4.9,2.81,1,7.79,19.56,0.0,81.49,1
CRI-000147,2025-01-02T04:03:00Z,long_span_bridge,very_high,critical,rebar_tying_robot,rebar_tying,day,confined,light_rain,3,29,96,100,248,6.3,8.89,2,0,0,0,6.47,5.15,1,2.91,31.56,0.0,68.44,0
CRI-000148,2025-01-02T04:12:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,day,flat,high_heat,5,91,90,562,57,150.88,6.54,2,0,0,0,2.06,1.51,1,7.27,17.65,0.0,82.35,1
CRI-000149,2025-01-02T04:21:00Z,long_span_bridge,very_high,critical,autonomous_excavator,precision_grading,day,mixed,windy,2,39,89,1214,189,161.8,72.26,3,0,0,0,6.49,6.85,0,4.89,27.86,13420.76,72.14,0
CRI-000150,2025-01-02T04:30:00Z,hospital,high,critical,concrete_printing_robot,concrete_printing,day,flat,clear,5,98,89,311,107,127.54,31.63,2,0,0,3,2.95,1.86,1,5.92,12.76,0.0,88.29,1
CRI-000151,2025-01-02T04:39:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,flat,clear,3,46,96,465,69,10.0,4.36,2,0,0,5,2.08,2.56,0,10.57,12.88,87514.12,88.87,0
CRI-000152,2025-01-02T04:48:00Z,hospital,high,critical,concrete_printing_robot,concrete_printing,day,confined,cloudy,4,82,88,250,81,172.64,15.75,5,0,0,0,3.9,2.6,1,1.23,28.49,0.0,71.51,0
CRI-000153,2025-01-02T04:57:00Z,data_center,high,critical,material_transport_rover,material_transport,day,confined,heavy_rain,5,26,72,1585,161,215.91,40.38,1,0,0,7,2.04,2.12,0,2.23,35.9,23412.57,66.55,0
CRI-000154,2025-01-02T05:06:00Z,hospital,high,critical,autonomous_excavator,bulk_excavation,day,flat,cloudy,4,62,98,2788,312,292.91,98.67,1,0,0,6,2.55,1.66,1,1.21,8.09,0.0,94.01,1
CRI-000155,2025-01-02T05:15:00Z,data_center,high,critical,material_transport_rover,material_transport,night,flat,high_heat,5,56,79,652,136,100.32,35.59,2,0,0,10,3.33,3.76,0,5.7,25.91,29473.89,77.59,0
CRI-000156,2025-01-02T05:24:00Z,metro_tunnel,very_high,high,material_transport_rover,material_transport,night,sloped,light_rain,4,38,72,805,288,323.8,23.2,2,0,0,10,5.16,5.85,0,5.42,27.54,68126.74,75.96,0
CRI-000157,2025-01-02T05:33:00Z,semiconductor_fab,very_high,critical,concrete_printing_robot,concrete_printing,day,flat,windy,3,94,84,700,302,85.72,42.18,4,0,0,15,2.79,3.0,0,6.48,32.88,68583.48,72.37,0
CRI-000158,2025-01-02T05:42:00Z,long_span_bridge,very_high,critical,rebar_tying_robot,rebar_tying,day,flat,windy,2,19,85,17,134,12.56,8.92,4,0,0,0,4.53,5.56,0,5.7,36.16,32945.89,63.84,0
CRI-000159,2025-01-02T05:51:00Z,hospital,high,critical,material_transport_rover,material_transport,day,confined,windy,5,65,87,1472,75,204.52,10.46,1,0,0,0,2.55,1.98,1,6.24,13.94,0.0,86.06,1
CRI-000160,2025-01-02T06:00:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,night,mixed,light_rain,4,35,93,90,152,29.58,6.98,4,0,0,4,3.47,3.32,1,2.89,25.88,0.0,75.52,1
CRI-000161,2025-01-02T06:09:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,night,sloped,cloudy,5,41,79,364,306,145.62,43.89,3,0,0,5,5.04,3.96,1,5.52,25.39,0.0,76.36,1
CRI-000162,2025-01-02T06:18:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,flat,cloudy,4,92,100,179,276,11.19,25.48,1,0,0,0,2.06,1.73,1,11.93,10.92,0.0,89.08,1
CRI-000163,2025-01-02T06:27:00Z,long_span_bridge,very_high,critical,concrete_printing_robot,concrete_printing,day,sloped,clear,3,98,75,562,160,65.36,41.06,2,0,0,5,5.88,3.89,1,3.6,22.35,0.0,79.4,1
CRI-000164,2025-01-02T06:36:00Z,hospital,high,critical,concrete_printing_robot,concrete_printing,day,mixed,clear,5,59,94,104,340,141.37,51.58,3,0,0,0,3.75,2.88,1,2.68,13.81,0.0,86.19,1
CRI-000165,2025-01-02T06:45:00Z,long_span_bridge,very_high,critical,concrete_printing_robot,concrete_printing,day,flat,cloudy,5,80,81,513,29,68.12,7.18,2,0,0,0,3.66,3.89,0,5.62,9.25,14389.74,90.75,0
CRI-000166,2025-01-02T06:54:00Z,long_span_bridge,very_high,critical,bricklaying_robot,masonry,day,flat,windy,5,24,92,143,300,15.85,28.25,4,1,0,8,4.03,4.15,0,3.36,37.82,38109.01,74.98,0
CRI-000167,2025-01-02T07:03:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,day,flat,cloudy,4,81,76,635,123,86.9,22.99,0,0,0,0,3.48,3.25,1,3.99,11.59,0.0,88.41,1
CRI-000168,2025-01-02T07:12:00Z,data_center,high,critical,autonomous_excavator,precision_grading,day,mixed,clear,4,30,98,2012,155,245.89,53.2,2,0,0,8,2.52,1.46,1,3.53,11.45,0.0,91.35,1
CRI-000169,2025-01-02T07:21:00Z,metro_tunnel,very_high,high,autonomous_excavator,bulk_excavation,day,flat,heavy_rain,3,74,100,1180,210,359.86,79.64,0,0,0,0,6.4,7.83,0,8.38,18.7,98320.0,81.3,0
CRI-000170,2025-01-02T07:30:00Z,metro_tunnel,very_high,high,autonomous_excavator,bulk_excavation,day,confined,light_rain,2,71,99,3578,244,153.91,113.35,0,0,0,0,6.15,3.51,1,9.3,25.92,0.0,74.08,1
CRI-000171,2025-01-02T07:39:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,day,flat,clear,4,85,94,329,193,110.27,46.37,2,0,0,0,3.85,3.28,1,5.81,9.53,0.0,90.47,1
CRI-000172,2025-01-02T07:48:00Z,metro_tunnel,very_high,high,inspection_drone,qa_inspection,night,mixed,clear,3,81,97,11,143,56.36,2.11,4,0,0,13,7.04,6.58,1,2.59,28.65,0.0,75.9,1
CRI-000173,2025-01-02T07:57:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,night,mixed,clear,2,69,83,193,329,174.66,75.84,4,0,0,4,4.67,4.41,1,3.72,27.27,0.0,74.13,1
CRI-000174,2025-01-02T08:06:00Z,metro_tunnel,very_high,high,bricklaying_robot,masonry,day,mixed,light_rain,2,46,70,489,169,26.17,11.11,1,0,0,14,4.64,5.47,0,7.57,28.62,44014.55,76.28,0
CRI-000175,2025-01-02T08:15:00Z,data_center,high,critical,autonomous_excavator,precision_grading,night,flat,clear,3,71,71,3211,83,345.95,41.1,5,0,0,0,3.98,4.85,0,4.95,31.96,79346.64,68.04,0
CRI-000176,2025-01-02T08:24:00Z,metro_tunnel,very_high,high,concrete_printing_robot,concrete_printing,day,sloped,light_rain,2,94,89,493,234,177.03,66.43,4,0,0,0,8.57,6.35,1,5.4,37.1,0.0,62.9,0
CRI-000177,2025-01-02T08:33:00Z,airport_terminal,high,high,material_transport_rover,material_transport,day,flat,heavy_rain,4,88,90,1440,196,336.36,19.68,3,0,0,7,5.13,6.32,0,4.89,27.66,65582.85,74.79,0
CRI-000178,2025-01-02T08:42:00Z,hospital,high,critical,inspection_drone,progress_scan,night,mixed,windy,5,72,95,13,94,21.63,0.66,3,0,0,3,2.53,2.78,0,1.81,23.89,24915.3,77.16,0
CRI-000179,2025-01-02T08:51:00Z,data_center,high,critical,inspection_drone,qa_inspection,day,mixed,clear,4,89,97,13,141,78.87,4.64,3,0,0,12,4.09,4.23,0,4.21,14.71,51687.14,89.49,0
CRI-000180,2025-01-02T09:00:00Z,long_span_bridge,very_high,critical,autonomous_excavator,bulk_excavation,day,sloped,light_rain,5,74,96,3706,351,214.52,194.79,3,0,0,12,6.69,4.6,1,6.31,19.75,0.0,84.45,1
CRI-000181,2025-01-02T09:09:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,mixed,clear,2,92,97,884,40,106.11,5.47,2,0,0,9,3.25,3.91,0,6.67,19.7,49166.46,83.45,0
CRI-000182,2025-01-02T09:18:00Z,metro_tunnel,very_high,high,bricklaying_robot,masonry,day,sloped,cold,2,87,87,189,359,18.62,23.19,1,0,0,6,5.31,5.72,0,8.18,22.67,17440.21,79.43,0
CRI-000183,2025-01-02T09:27:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,day,mixed,high_heat,5,59,82,495,151,113.33,24.54,6,0,0,0,5.73,6.45,0,3.78,27.91,58492.57,72.09,0
CRI-000184,2025-01-02T09:36:00Z,data_center,high,critical,inspection_drone,qa_inspection,day,confined,cold,4,18,90,25,129,123.12,2.56,4,0,0,7,2.31,2.14,1,6.54,33.53,0.0,68.92,0
CRI-000185,2025-01-02T09:45:00Z,metro_tunnel,very_high,high,rebar_tying_robot,rebar_tying,day,flat,cloudy,2,50,87,81,228,16.09,13.12,5,0,0,8,6.6,3.71,1,6.81,28.83,0.0,73.97,1
CRI-000186,2025-01-02T09:54:00Z,hospital,high,critical,material_transport_rover,material_transport,day,flat,clear,4,95,72,1812,222,306.64,17.96,2,0,0,18,2.31,1.63,1,5.67,20.95,0.0,85.35,1
CRI-000187,2025-01-02T10:03:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,day,sloped,cold,2,23,70,2492,63,151.41,13.76,1,0,0,0,2.81,2.22,1,7.61,34.95,0.0,65.05,0
CRI-000188,2025-01-02T10:12:00Z,metro_tunnel,very_high,high,rebar_tying_robot,rebar_tying,night,sloped,clear,5,88,84,32,148,8.55,9.25,2,0,0,0,6.92,5.41,1,2.75,17.52,0.0,82.48,1
CRI-000189,2025-01-02T10:21:00Z,semiconductor_fab,very_high,critical,concrete_printing_robot,concrete_printing,day,mixed,windy,4,64,95,104,180,70.7,27.14,2,0,0,9,2.48,2.12,1,9.6,14.55,0.0,88.6,1
CRI-000190,2025-01-02T10:30:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,mixed,cloudy,5,35,98,400,59,32.46,6.53,1,0,0,1,2.7,2.68,1,9.92,9.24,0.0,91.11,1
CRI-000191,2025-01-02T10:39:00Z,semiconductor_fab,very_high,critical,inspection_drone,progress_scan,day,flat,windy,5,93,93,17,281,26.32,4.98,3,0,0,0,1.02,0.73,1,9.16,11.59,0.0,88.41,1
CRI-000192,2025-01-02T10:48:00Z,data_center,high,critical,inspection_drone,qa_inspection,day,flat,light_rain,3,80,77,2,125,79.74,4.09,4,0,1,13,3.16,3.77,0,5.72,34.72,94532.27,69.83,0
CRI-000193,2025-01-02T10:57:00Z,airport_terminal,high,high,bricklaying_robot,masonry,day,flat,windy,3,93,90,208,212,41.04,11.16,3,0,0,1,4.22,4.74,0,6.35,27.09,96713.76,73.26,0
CRI-000194,2025-01-02T11:06:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,day,flat,cloudy,2,95,92,121,189,24.73,9.43,3,0,0,0,2.96,2.06,1,1.12,26.61,0.0,73.39,1
CRI-000195,2025-01-02T11:15:00Z,data_center,high,critical,material_transport_rover,material_transport,day,flat,high_heat,5,84,100,326,358,306.39,91.85,0,0,0,13,2.65,2.58,1,2.93,13.35,0.0,91.2,1
CRI-000196,2025-01-02T11:24:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,day,confined,clear,4,26,77,19,123,19.59,8.85,2,0,0,5,3.37,3.8,0,5.96,24.65,90391.09,77.1,0
CRI-000197,2025-01-02T11:33:00Z,hospital,high,critical,autonomous_excavator,bulk_excavation,day,mixed,cloudy,5,73,86,3657,291,234.41,205.63,0,0,0,9,2.96,3.22,0,5.99,6.12,63744.46,97.03,0
CRI-000198,2025-01-02T11:42:00Z,hospital,high,critical,bricklaying_robot,masonry,night,flat,light_rain,4,87,83,460,23,27.23,1.0,2,0,0,3,2.01,2.03,0,2.99,27.96,35203.18,73.09,0
CRI-000199,2025-01-02T11:51:00Z,semiconductor_fab,very_high,critical,inspection_drone,progress_scan,day,confined,cloudy,3,44,83,6,209,84.89,4.58,1,0,0,0,2.98,2.84,1,4.24,15.43,0.0,84.57,1
CRI-000200,2025-01-02T12:00:00Z,data_center,high,critical,material_transport_rover,material_transport,day,sloped,clear,4,96,92,1843,345,61.59,31.9,2,0,1,3,2.44,2.92,0,2.94,21.63,7545.01,79.42,0
CRI-000201,2025-01-02T12:09:00Z,semiconductor_fab,very_high,critical,concrete_printing_robot,concrete_printing,day,confined,light_rain,5,99,85,630,166,63.24,42.93,1,0,0,4,2.02,2.1,0,6.24,17.3,103800.46,84.1,0
CRI-000202,2025-01-02T12:18:00Z,data_center,high,critical,bricklaying_robot,masonry,day,mixed,clear,4,26,99,366,318,19.18,37.15,3,0,0,6,2.83,2.76,1,5.24,24.35,0.0,77.75,1
CRI-000203,2025-01-02T12:27:00Z,data_center,high,critical,autonomous_excavator,precision_grading,day,mixed,clear,3,86,96,2613,213,278.03,134.97,3,0,0,0,4.27,5.22,0,5.31,20.55,19880.77,79.45,0
CRI-000204,2025-01-02T12:36:00Z,data_center,high,critical,material_transport_rover,material_transport,day,flat,windy,5,84,87,1266,167,87.9,34.09,5,0,0,3,4.46,2.69,1,3.8,18.0,0.0,83.05,1
CRI-000205,2025-01-02T12:45:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,mixed,cloudy,5,44,77,1708,99,293.68,9.7,3,0,1,18,3.39,4.13,0,9.79,15.08,144110.36,91.22,0
CRI-000206,2025-01-02T12:54:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,night,mixed,high_heat,3,41,94,193,315,11.49,24.85,3,1,0,0,1.85,2.23,0,10.74,33.82,95134.28,76.18,0
CRI-000207,2025-01-02T13:03:00Z,data_center,high,critical,inspection_drone,progress_scan,day,mixed,clear,3,30,80,6,300,47.86,4.33,0,0,0,13,4.88,3.86,1,4.22,13.68,0.0,90.87,1
CRI-000208,2025-01-02T13:12:00Z,hospital,high,critical,concrete_printing_robot,concrete_printing,night,mixed,windy,5,52,95,490,120,56.15,35.06,3,0,0,10,2.3,2.56,0,6.48,19.26,63213.08,84.24,0
CRI-000209,2025-01-02T13:21:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,night,flat,clear,2,38,71,198,250,142.97,39.53,3,0,0,8,4.08,3.84,1,3.59,30.64,0.0,72.16,1
CRI-000210,2025-01-02T13:30:00Z,airport_terminal,high,high,inspection_drone,qa_inspection,day,flat,cold,4,75,98,15,343,134.57,12.14,4,0,0,7,4.92,5.9,0,3.55,18.19,11312.71,84.26,0
CRI-000211,2025-01-02T13:39:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,mixed,windy,3,74,94,380,286,40.79,19.79,3,0,0,0,1.37,0.78,1,11.46,18.49,0.0,81.51,1
CRI-000212,2025-01-02T13:48:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,night,mixed,clear,2,68,86,1875,336,145.46,196.14,2,0,0,0,4.66,3.57,1,5.57,27.52,0.0,72.48,1
CRI-000213,2025-01-02T13:57:00Z,data_center,high,critical,material_transport_rover,material_transport,day,mixed,high_heat,5,87,99,2458,110,237.25,17.88,2,0,0,10,4.25,4.95,0,4.97,12.42,45847.13,91.08,0
CRI-000214,2025-01-02T14:06:00Z,data_center,high,critical,autonomous_excavator,precision_grading,day,flat,clear,2,84,96,1974,260,268.91,155.49,2,0,0,0,3.48,3.75,0,6.69,16.33,93335.61,83.67,0
CRI-000215,2025-01-02T14:15:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,day,flat,high_heat,4,100,82,35,236,22.26,12.2,3,0,0,0,3.6,3.53,1,4.57,19.81,0.0,80.19,1
CRI-000216,2025-01-02T14:24:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,day,mixed,clear,3,97,85,1003,293,102.19,211.35,3,0,1,10,2.85,1.82,1,2.09,26.17,0.0,77.33,1
CRI-000217,2025-01-02T14:33:00Z,hospital,high,critical,concrete_printing_robot,concrete_printing,night,flat,cloudy,5,36,71,656,260,61.33,72.8,2,1,0,9,2.5,2.04,1,4.93,29.79,0.0,83.36,0
CRI-000218,2025-01-02T14:42:00Z,semiconductor_fab,very_high,critical,autonomous_excavator,bulk_excavation,night,mixed,cloudy,5,78,82,2123,101,299.48,32.15,2,0,0,0,2.87,2.63,1,4.79,12.11,0.0,87.89,1
CRI-000219,2025-01-02T14:51:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,day,flat,windy,3,33,82,972,317,349.63,160.39,2,0,0,2,3.79,3.07,1,2.09,19.63,0.0,81.07,1
CRI-000220,2025-01-02T15:00:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,mixed,clear,4,34,85,1672,244,279.96,19.3,3,0,1,47,4.89,5.17,0,8.51,31.02,86300.0,85.43,0
CRI-000221,2025-01-02T15:09:00Z,hospital,high,critical,inspection_drone,qa_inspection,day,mixed,cloudy,5,94,99,17,99,71.17,3.33,3,0,0,0,3.08,2.67,1,5.04,7.45,0.0,92.55,1
CRI-000222,2025-01-02T15:18:00Z,semiconductor_fab,very_high,critical,inspection_drone,qa_inspection,day,confined,clear,5,42,86,5,333,50.39,6.44,1,0,1,0,1.64,1.01,1,11.44,14.19,0.0,85.81,1
CRI-000223,2025-01-02T15:27:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,day,flat,clear,3,97,92,71,330,24.66,8.47,2,0,0,1,4.76,4.8,0,4.54,15.1,33659.06,85.25,0
CRI-000224,2025-01-02T15:36:00Z,metro_tunnel,very_high,high,concrete_printing_robot,concrete_printing,day,mixed,light_rain,4,27,96,631,69,49.68,10.53,1,0,0,18,6.31,4.32,1,9.11,27.27,0.0,79.03,1
CRI-000225,2025-01-02T15:45:00Z,metro_tunnel,very_high,high,material_transport_rover,material_transport,day,flat,windy,2,41,87,897,293,359.53,46.85,1,0,0,6,6.11,4.71,1,4.79,20.62,0.0,81.48,1
CRI-000226,2025-01-02T15:54:00Z,airport_terminal,high,high,inspection_drone,qa_inspection,day,sloped,cloudy,5,50,81,13,20,105.79,0.79,4,0,0,1,4.79,4.37,1,2.94,22.05,0.0,78.3,1
CRI-000227,2025-01-02T16:03:00Z,data_center,high,critical,material_transport_rover,material_transport,day,mixed,high_heat,4,30,71,1335,207,326.89,25.44,2,0,0,4,2.77,2.11,1,2.91,23.01,0.0,78.39,1
CRI-000228,2025-01-02T16:12:00Z,hospital,high,critical,concrete_printing_robot,concrete_printing,day,mixed,windy,4,28,94,456,242,95.4,66.47,5,0,0,7,3.74,2.65,1,1.06,28.65,0.0,73.8,1
CRI-000229,2025-01-02T16:21:00Z,semiconductor_fab,very_high,critical,autonomous_excavator,precision_grading,day,mixed,cloudy,3,24,91,2625,324,281.96,109.85,2,0,0,0,1.86,2.05,0,7.28,21.79,74418.24,78.21,0
CRI-000230,2025-01-02T16:30:00Z,semiconductor_fab,very_high,critical,concrete_printing_robot,concrete_printing,day,flat,light_rain,4,80,82,636,146,70.14,23.27,2,0,0,0,1.86,1.91,0,6.72,20.01,32641.37,79.99,0
CRI-000231,2025-01-02T16:39:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,day,flat,light_rain,5,74,89,1206,122,265.61,12.8,3,0,0,4,2.46,1.5,1,8.59,22.47,0.0,78.93,1
CRI-000232,2025-01-02T16:48:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,flat,clear,4,45,76,360,267,28.81,31.86,0,0,0,0,2.39,2.43,0,7.74,10.4,22458.78,89.6,0
CRI-000233,2025-01-02T16:57:00Z,data_center,high,critical,material_transport_rover,material_transport,day,flat,clear,3,52,91,691,29,147.75,7.09,4,0,0,0,3.16,3.91,0,7.38,20.74,80859.68,79.26,0
CRI-000234,2025-01-02T17:06:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,day,flat,cloudy,5,57,80,19,197,23.79,8.54,0,0,0,3,2.91,3.63,0,1.9,9.23,14834.36,91.82,0
CRI-000235,2025-01-02T17:15:00Z,long_span_bridge,very_high,critical,autonomous_excavator,precision_grading,day,flat,clear,2,66,86,3362,136,230.63,74.56,4,0,0,0,5.13,3.94,1,3.62,22.43,0.0,77.57,1
CRI-000236,2025-01-02T17:24:00Z,airport_terminal,high,high,rebar_tying_robot,rebar_tying,day,mixed,clear,2,36,90,96,54,20.49,4.0,5,0,0,0,3.36,2.59,1,5.64,22.68,0.0,77.32,1
CRI-000237,2025-01-02T17:33:00Z,hospital,high,critical,concrete_printing_robot,concrete_printing,day,flat,clear,2,96,89,336,325,68.67,78.03,2,0,0,12,2.72,2.81,0,4.33,21.49,32948.66,82.71,0
CRI-000238,2025-01-02T17:42:00Z,metro_tunnel,very_high,high,concrete_printing_robot,concrete_printing,day,flat,clear,4,19,99,307,124,44.59,35.47,2,0,0,10,9.91,11.47,0,5.43,23.58,43836.4,79.92,0
